Mean_time	Mean_qlow	Mean_qup	Priors
t_n432_MAMMALIA	177.96	162.34	208.13	ST(1.652,0.408,12.652,1714.565)
t_n433_ARTIODACTYLA	57.8	56.73	58.91	ST(0.577,0.007,-0.634,7.509)
t_n434_ARTIOFABULA	54.934	54.05	55.81	ST(0.554,0.008,-0.964,7.343)
t_n435_CETRUMINANTIA	50.752	49.83	51.68	ST(0.507,0.009,-1.513,6.294)
t_n436_Ruminantia	41.618	38.8	44.21	NA
t_n437_PECORA	28.28	27.5	29.26	B(0.173,0.281)
t_n438	26.283	25.65	27	0
t_n439_PAN.MOSCHIDAE	24.553	24.12	25.04	B(0.2452,0.281)
t_n440_BOVIDAE	20.012	18.82	21.15	ST(0.152,0.022,5.863,624.148)
t_n441_Aegodontia	16.598	15.29	17.9	NA
t_n442	15.11	14.07	16.2	0
t_n443	12.92	12.1	13.89	0
t_n444	11.222	10.41	12.15	0
t_n445_CAPRINAE	9.752	9.02	10.63	B(0.08995,0.12995)
t_n446_OVIS_ARIES-CAPRA_HIRCUS	8.745	8.04	9.58	ST(0.065,0.018,3.225,169.672)
t_n447	8.188	7.45	9.01	0
t_n448	6.536	5.77	7.31	0
t_n449	4.353	3.66	5.07	0
t_n450	4.032	3.37	4.74	0
t_n451	2.414	1.95	2.97	0
t_n452	2.185	1.76	2.7	0
t_n453	1.525	1.19	1.92	0
t_n454	1.467	1.14	1.86	0
t_n455	0.853	0.51	1.25	0
t_n456	0.855	0.57	1.18	0
t_n457	0.442	0.27	0.68	0
t_n458	0.264	0.17	0.39	0
t_n459	1.151	0.63	1.73	0
t_n460	0.996	0.67	1.4	0
t_n461	0.861	0.58	1.22	0
t_n462	7.624	6.86	8.47	0
t_n463	7.231	6.44	8.11	0
t_n464	1.668	1.21	2.21	0
t_n465	0.455	0.2	0.79	0
t_n466	0.329	0.1	0.64	0
t_n467	0.154	0.01	0.41	0
t_n468	0.939	0.65	1.29	0
t_n469	0.302	0.01	0.75	0
t_n470	0.053	0.02	0.1	0
t_n471	6.68	5.8	7.59	0
t_n472	0.471	0.16	0.95	0
t_n473	5.239	4.42	6.09	0
t_n474	5.201	4.52	5.93	0
t_n475	3.44	2.88	4.06	0
t_n476	2.145	1.67	2.69	0
t_n477	1.892	1.41	2.43	0
t_n478	1.369	0.87	1.93	0
t_n479	0.942	0.33	1.6	0
t_n480	0.683	0.12	1.36	0
t_n481	0.703	0.49	0.98	0
t_n482	0.079	0	0.29	0
t_n483	1.234	0.72	1.82	0
t_n484	0.513	0.18	0.98	0
t_n485	0.428	0.13	0.85	0
t_n486	3.225	2.68	3.82	0
t_n487	2.485	2	3.01	0
t_n488	1.225	0.69	1.85	0
t_n489	0.921	0.4	1.54	0
t_n490	0.487	0.16	0.9	0
t_n491	1.913	1.05	2.94	0
t_n492	0.781	0.23	1.52	0
t_n493	0.135	0	0.46	0
t_n494	4.48	3.69	5.34	0
t_n495	1.994	1.34	2.81	0
t_n496	1.246	0.83	1.75	0
t_n497	0.569	0.2	1.06	0
t_n498	0.105	0	0.38	0
t_n499	5.779	4.86	6.79	0
t_n500	4.817	3.99	5.71	0
t_n501	2.581	1.98	3.28	0
t_n502	1.806	1.35	2.38	0
t_n503	0.658	0.39	1.03	0
t_n504	0.455	0.29	0.68	0
t_n505	0.398	0.25	0.6	0
t_n506	4.3	3.52	5.15	0
t_n507	1.36	0.98	1.82	0
t_n508	0.146	0.03	0.34	0
t_n509	2.022	1.55	2.59	0
t_n510_HIPPOTRAGINI-ALCELAPHINI	12.201	11.51	13.07	B(0.0648,0.1163)
t_n511_Hippotraginae	8.125	7.05	9.09	NA
t_n512	4.765	3.88	5.67	0
t_n513	3.025	2.33	3.79	0
t_n514	2.332	1.74	3.04	0
t_n515	1.838	1.34	2.42	0
t_n516	6.785	5.66	7.84	0
t_n517	0.197	0.1	0.33	0
t_n518_ALCELAPHINI	6.846	6.03	7.22	B(0.0505,0.0711)
t_n519	4.766	3.99	5.4	0
t_n520	3.78	3.07	4.41	0
t_n521	3.067	2.46	3.65	0
t_n522	0.467	0.15	0.99	0
t_n523	1.275	0.87	1.75	0
t_n524	14.758	13.71	15.87	0
t_n525	14.48	13.45	15.58	0
t_n526_Antilopinae	12.032	11.03	13.12	NA
t_n527	11.777	10.77	12.86	0
t_n528	11.037	10.01	12.13	0
t_n529	9.214	8.25	10.28	0
t_n530	8.449	7.49	9.5	0
t_n531	5.685	4.84	6.59	0
t_n532	5.068	4.27	5.88	0
t_n533	2.213	1.72	2.75	0
t_n534	1.756	1.35	2.22	0
t_n535	1.611	1.23	2.05	0
