Mean_time	Mean_qlow	Mean_qup	Priors
t_n635_Mammalia	175.288	160.55	204.31	ST(1.642,0.425,12.652,1714.565)
t_n636_Chiroptera	60.029	57.72	62.56	ST(0.596,0.016,-1.239,13.572)
t_n637	54.151	51.32	56.98	0
t_n638_Natalidae-Vespertilionidae+Miniopteridae+Molossidae	52.504	49.65	55.4	B(0.38,0.56)
t_n639_Molossidae-Vespertilionidae+Miniopteridae	51.272	48.38	54.17	B(0.38,0.56)
t_n640	47.249	44.16	50.34	0
t_n641	43.694	40.24	47.05	0
t_n642	36.363	32.77	40.1	0
t_n643	35.123	31.5	38.88	0
t_n644	33.832	30.29	37.52	0
t_n645	32.649	29.25	36.24	0
t_n646	31.287	28.01	34.78	0
t_n647	29.741	26.57	33.05	0
t_n648	24.634	21.63	27.78	0
t_n649	23.046	20.09	26.17	0
t_n650	21.885	18.95	25.01	0
t_n651	19.539	16.7	22.63	0
t_n652	18.749	15.9	21.83	0
t_n653	16.022	13.28	19	0
t_n654	12.191	9.72	14.99	0
t_n655	8.066	5.98	10.46	0
t_n656	7.167	5.21	9.41	0
t_n657	3.263	1.67	5.28	0
t_n658	2.403	1.12	4.18	0
t_n659	2.995	1.79	4.58	0
t_n660	2.405	1.38	3.77	0
t_n661	7.074	4.7	9.72	0
t_n662	4.37	2.63	6.57	0
t_n663	2.438	0.5	4.86	0
t_n664	13.185	10.52	16.24	0
t_n665	7.732	5.44	10.47	0
t_n666	0.08	0	0.35	0
t_n667	14.014	10.73	17.45	0
t_n668	18.481	15.7	21.54	0
t_n669	16.179	12.64	19.82	0
t_n670	14.523	11.67	17.66	0
t_n671	13.206	10.46	16.35	0
t_n672	11.93	9.34	14.92	0
t_n673	6.076	4.04	8.47	0
t_n674	4.589	2.77	6.82	0
t_n675	6.13	3.56	9.04	0
t_n676	11.359	8.36	14.77	0
t_n677	7.275	4.81	10.15	0
t_n678	12.322	9.48	16.02	0
t_n679	11.385	8.84	14.48	0
t_n680	9.127	6.34	12.38	0
t_n681	7.606	4.65	10.94	0
t_n682	7.616	4.84	10.77	0
t_n683	8.542	5.79	11.68	0
t_n684	21.186	18.18	24.4	0
t_n685	19.318	16.46	22.4	0
t_n686	17.944	15.23	20.9	0
t_n687	16.093	13.44	18.97	0
t_n688	15.248	12.58	18.13	0
t_n689	12.657	10.12	15.56	0
t_n690	9.486	6.61	12.68	0
t_n691	2.075	0.97	3.71	0
t_n692	1.494	0.64	2.82	0
t_n693	6.324	4.14	8.86	0
t_n694	3.785	1.96	6.12	0
t_n695	12.448	8.83	16.27	0
t_n696	11.787	9.44	14.53	0
t_n697	9.227	6.61	12.21	0
