Mean_time	Mean_qlow	Mean_qup	Priors
t_n487_Mammalia	172.33	159.83	195.73	ST(1.642,0.425,12.652,1714.565)
t_n488_Euarchontoglires	71.288	69.55	73.8	ST(0.695,0.007,0.32,7.619)
t_n489_Primatomorpha	66.538	65.07	67.92	B(0.64645,0.68)
t_n490_Primates	63.092	61.82	64.29	ST(0.655,0.01,-1.355,178.316)
t_n491_Haplorrhini	60.546	59.16	61.84	ST(0.622,0.011,-1.196,166.803)
t_n492_Anthropoidea	40.911	38.42	43.37	ST(0.415,0.021,-1.14,156.796)
t_n493_Catarrhini	29.645	27.85	31.46	ST(0.314,0.018,-1.23,314.095)
t_n494_Cercopithecoidea	19.421	18.2	20.74	ST(0.182,0.012,-0.054,88.157)
t_n495_Cercopithecinae	14.915	14.01	15.87	ST(0.136,0.009,-1.159e-07,10)
t_n496_Cercopithecicini	12.783	11.88	13.76	NA
t_n497	11.367	10.46	12.32	0
t_n498	10.658	9.76	11.59	0
t_n499	10.161	9.27	11.09	0
t_n500	9.415	8.52	10.33	0
t_n501	8.288	7.42	9.2	0
t_n502	4.164	3.41	5.03	0
t_n503	3.781	3.08	4.61	0
t_n504	2.889	2.33	3.58	0
t_n505	2.652	2.12	3.31	0
t_n506	2.323	1.84	2.91	0
t_n507	1.884	1.47	2.39	0
t_n508	1.368	1.04	1.77	0
t_n509	0.79	0.58	1.06	0
t_n510	2.439	1.93	3.07	0
t_n511	1.109	0.83	1.46	0
t_n512	1.012	0.76	1.34	0
t_n513	0.845	0.62	1.13	0
t_n514	0.762	0.55	1.03	0
t_n515	0.872	0.64	1.16	0
t_n516	5.11	4.26	6	0
t_n517	3.914	3.19	4.69	0
t_n518	3.695	2.99	4.44	0
t_n519	3.397	2.73	4.12	0
t_n520	1.647	1.04	2.45	0
t_n521	1.115	0.82	1.48	0
t_n522	0.837	0.6	1.13	0
t_n523	0.778	0.55	1.06	0
t_n524	0.899	0.62	1.25	0
t_n525	2.372	1.86	2.94	0
t_n526	0.955	0.66	1.32	0
t_n527	2.056	1.55	2.63	0
t_n528	3.666	2.93	4.47	0
t_n529	1.141	0.8	1.56	0
t_n530	8.812	7.91	9.73	0
t_n531	7.79	6.9	8.69	0
t_n532	5.913	5.07	6.78	0
t_n533	3.23	2.57	3.95	0
t_n534	2.912	2.29	3.61	0
t_n535	1.995	1.52	2.54	0
t_n536	1.733	1.31	2.23	0
t_n537	1.506	1.12	1.95	0
t_n538	1.065	0.77	1.42	0
t_n539	1.714	1.27	2.23	0
t_n540	1.392	1.02	1.83	0
t_n541	0.73	0.47	1.07	0
