Mean_time	Mean_qlow	Mean_qup	Priors
t_n631_Mammalia	173.275	159.82	200.1	ST(1.642,0.425,12.652,1714.565)
t_n632_D.ordi-Myomorpha	53.667	50.87	55.31	ST(0.55,0.006,-0.171,6.759)
t_n633_Dipodidae-Muroidea	48.069	46.11	49.91	ST(0.473,0.017,-1.282,13.044)
t_n634	44.55	42.13	46.8	0
t_n635_N.galili-Muridae	39.25	36.95	41.54	ST(0.382,0.022,-0.67,36.812)
t_n636_Muridae	27.138	24.54	29.49	ST(0.174,0.035,3.117,381.97)
t_n637	25.573	23.04	27.84	0
t_n638_P.maniculatus-M.ochrogaster	21.654	19.39	23.73	ST(0.128,0.029,3.532,404.416)
t_n639	21.287	19.05	23.39	0
t_n640	19.064	16.98	21.05	0
t_n641	18.573	16.5	20.55	0
t_n642	17.925	15.89	19.87	0
t_n643	16.125	14.2	18.02	0
t_n644	14.552	12.71	16.38	0
t_n645	12.258	10.55	13.98	0
t_n646	11.728	10.09	13.42	0
t_n647	11.281	9.72	12.9	0
t_n648	10.641	9.12	12.23	0
t_n649	8.621	7.19	10.14	0
t_n650	7.907	6.55	9.37	0
t_n651	7.373	6.05	8.83	0
t_n652	6.878	5.55	8.33	0
t_n653	5.21	3.81	6.95	0
t_n654	2.078	1.12	3.33	0
t_n655	1.277	0.61	2.23	0
t_n656	0.797	0.32	1.5	0
t_n657	0.179	0.02	0.5	0
t_n658	2.219	1.12	3.69	0
t_n659	0.887	0.3	1.8	0
t_n660	0.376	0.07	0.92	0
t_n661	0.332	0.05	0.87	0
t_n662	4.928	3.66	6.41	0
t_n663	4.395	3.25	5.63	0
t_n664	3.812	2.75	4.97	0
t_n665	1.686	0.87	2.72	0
t_n666	2.057	0.64	4.01	0
t_n667	5.473	4.18	7.04	0
t_n668	4.883	3.7	6.29	0
t_n669	3.709	2.4	5.09	0
t_n670	1.41	0.65	2.47	0
t_n671	0.066	0	0.24	0
t_n672	1.715	0.73	3.15	0
t_n673	0.239	0.02	0.78	0
t_n674	3.968	2.8	5.25	0
t_n675	3.278	2.21	4.47	0
t_n676	2.508	1.45	3.71	0
t_n677	0.214	0.04	0.54	0
t_n678	0.143	0.01	0.41	0
t_n679	2.833	1.47	4.45	0
t_n680	7.645	6.27	9.1	0
t_n681	6.965	5.44	8.56	0
t_n682	6.004	4.7	7.52	0
t_n683	5.031	3.84	6.48	0
t_n684	3.269	2.05	4.71	0
t_n685	2.481	1.53	3.68	0
t_n686	2.343	1.42	3.52	0
t_n687	1.983	1.04	3.15	0
