Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
abrocoma_bennettii	16778	11004	N	65.5858862796519
abrocoma_cinerea	16778	15793	N	94.1292168315651
aconaemys_fuscus	16778	16482	N	98.2357849564906
aconaemys_porteri	16778	16483	N	98.2417451424485
aconaemys_sagei	16778	16145	N	96.2272022887114
atherurus_africanus~	16778	16778	Y	100
atherurus_macrourus~	16778	16045	N	95.6311836929312
bathyergus_janetta	16778	16778	Y	100
bathyergus_suillus	16778	14729	N	87.7875789724639
callistomys_pictus	16778	16146	N	96.2331624746692
capromys_pilorides	16778	12596	N	75.0745023244725
carterodon_sulcidens~	16778	16161	N	96.3225652640362
cavia_aperea~	16778	16293	N	97.1093098104661
cavia_aperea_anolaimae	16778	16778	Y	100
cavia_aperea_guianae	16778	16778	Y	100
cavia_aperea_hypoleuca	16778	16778	Y	100
cavia_aperea_pamparum	16778	16778	Y	100
cavia_cutleri	16778	16636	N	99.1536535939921
cavia_fulgida	16778	16778	Y	100
cavia_magna	16778	16778	Y	100
cavia_porcellus	16778	2940	N	17.5229467159375
cavia_tschudii~	16778	15323	N	91.3279294313983
cavia_tschudii_osgoodi	16778	16778	Y	100
chaetomys_subspinosus	16778	16778	Y	100
chinchilla_lanigera	16778	10680	N	63.6547860293241
clyomys_laticeps	16778	15795	N	94.1411372034808
coendou_bicolor	16778	16494	N	98.3073071879843
coendou_ichillus	16778	16778	Y	100
coendou_insidiosus	16778	16778	Y	100
coendou_melanurus	16778	16369	N	97.562283943259
coendou_mexicanus	16778	16507	N	98.3847896054357
coendou_prehensilis	16778	16778	Y	100
coendou_quichua	16778	16778	Y	100
coendou_rufescens	16778	16778	Y	100
coendou_spinosus	16778	16778	Y	100
coendou_villosus	16778	16778	Y	100
cryptomys_hottentotus_anomalus	16778	16778	Y	100
cryptomys_hottentotus_holosericeus	16778	16778	Y	100
cryptomys_hottentotus_hottentotus	16778	16778	Y	100
cryptomys_hottentotus_mahali	16778	16778	Y	100
cryptomys_hottentotus_natalensis	16778	16778	Y	100
cryptomys_hottentotus_nimrodi	16778	16778	Y	100
cryptomys_hottentotus_pretoriae	16778	16164	N	96.3404458219096
ctenodactylus_gundi	16778	10680	N	63.6547860293241
ctenodactylus_vali	16778	15933	N	94.9636428656574
ctenomys_argentinus	16778	16778	Y	100
ctenomys_australis	16778	16778	Y	100
ctenomys_boliviensis	16778	11207	N	66.7958040290857
ctenomys_colburni	16778	16778	Y	100
ctenomys_conoveri	16778	16778	Y	100
ctenomys_coyhaiquensis	16778	15729	N	93.7477649302658
ctenomys_dorbignyi	16778	16778	Y	100
ctenomys_erikacuellarae	16778	16778	Y	100
ctenomys_flamarioni	16778	16778	Y	100
ctenomys_fodax	16778	16778	Y	100
ctenomys_frater	16778	16778	Y	100
ctenomys_fulvus	16778	16778	Y	100
ctenomys_goodfellowi	16778	16778	Y	100
ctenomys_haigi	16778	16778	Y	100
ctenomys_lami	16778	16778	Y	100
ctenomys_latro	16778	16778	Y	100
ctenomys_leucodon	16778	16778	Y	100
ctenomys_lewisi	16778	16778	Y	100
ctenomys_magellanicus	16778	16778	Y	100
ctenomys_maulinus	16778	16357	N	97.4907617117654
ctenomys_mendocinus	16778	16778	Y	100
