Taxon	Len_aln	Num_gaps	Missing_taxon	perc_missdat
acomys_cahirinus	423700	420004	N	99.1276846825584
acomys_chudeaui	423700	423700	Y	100
acomys_cilicicus	423700	423700	Y	100
acomys_dimidiatus	423700	423700	Y	100
acomys_ignitus	423700	420278	N	99.1923530800094
acomys_johannis	423700	423316	N	99.9093698371489
acomys_minous	423700	423700	Y	100
acomys_nesiotes	423700	423700	Y	100
acomys_ngurui	423700	423700	Y	100
acomys_percivali	423700	422856	N	99.8008024545669
acomys_russatus	423700	420272	N	99.1909369837149
acomys_spinosissimus	423700	422878	N	99.8059948076469
acomys_wilsoni	423700	422854	N	99.8003304224687
allactaga_balikunica	423700	421362	N	99.4481944772244
allactaga_bullata	423700	420854	N	99.3282983242861
allactaga_elater	423700	420016	N	99.1305168751475
allactaga_euphratica	423700	423700	Y	100
allactaga_firouzi	423700	423700	Y	100
allactaga_hotsoni	423700	423052	N	99.8470616001888
allactaga_major	423700	420902	N	99.3396270946424
allactaga_sibirica	423700	420606	N	99.2697663441114
allactaga_toussi	423700	423700	Y	100
allactaga_williamsi	423700	423700	Y	100
allactodipus_bobrinskii	423700	420924	N	99.3448194477224
allocricetulus_eversmanni	423700	423700	Y	100
alticola_albicaudus	423700	422994	N	99.8333726693415
alticola_argentatus	423700	422884	N	99.8074109039415
alticola_barakshin	423700	422994	N	99.8333726693415
alticola_lemminus	423700	422880	N	99.8064668397451
alticola_macrotis	423700	422876	N	99.8055227755487
alticola_macrotis_vinogradovi~	423700	423700	Y	100
alticola_montosa	423700	423700	Y	100
alticola_olchonensis	423700	422874	N	99.8050507434506
alticola_semicanus	423700	421706	N	99.5293839981119
alticola_strelzowi	423700	422884	N	99.8074109039415
alticola_strelzowi_desertorum	423700	423700	Y	100
alticola_tuvinicus	423700	421690	N	99.5256077413264
anomalurus	423700	411660	N	97.1583667689403
arvicola_amphibius	423700	420196	N	99.172999763984
arvicola_sapidus	423700	423012	N	99.8376209582252
arvicola_scherman	423700	423008	N	99.8366768940288
baiomys_musculus	423700	421118	N	99.3906065612462
baiomys_taylori	423700	421760	N	99.5421288647628
beamys_hindei	423700	420866	N	99.3311305168751
blanfordimys_afghanus	423700	423700	Y	100
blanfordimys_bucharensis	423700	423110	N	99.8607505310361
brachytarsomys_albicauda	423700	419964	N	99.1182440405948
brachyuromys_betsileoensis	423700	420684	N	99.2881755959405
