Mean_time	Mean_qlow	Mean_qup	Priors
t_n257_Mammalia	176.567	161.03	206.89	ST(1.642,0.425,12.652,1714.565)
t_n258_Chiroptera	60.184	57.84	62.92	ST(0.596,0.016,-1.239,13.572)
t_n259	56.033	53.1	59.06	0
t_n260	42.729	39.28	46.11	0
t_n261	41.447	37.98	44.85	0
t_n262	40.757	37.3	44.16	0
t_n263	39.545	36.14	42.91	0
t_n264	36.359	32.82	39.86	0
t_n265	32.579	29.06	36.09	0
t_n266	31.054	27.5	34.61	0
t_n267	24.577	20.4	28.65	0
t_n268	20.05	16.12	24.16	0
t_n269	16.575	12.81	20.54	0
t_n270	8.981	5.96	12.51	0
t_n271	7.011	3.96	10.63	0
t_n272	1.091	0.33	2.51	0
t_n273	0.542	0.1	1.44	0
t_n274	4.925	2.48	8.16	0
t_n275	6.743	3.9	10.2	0
t_n276	5.1	2.01	9.45	0
t_n277	11.985	8.6	15.81	0
t_n278	10.734	7.59	14.37	0
t_n279	8.271	5.59	11.5	0
t_n280	5.463	3.41	8.11	0
t_n281	0.738	0.14	1.88	0
t_n282	24.285	20.25	28.19	0
t_n283	10.547	7.55	13.94	0
t_n284	8.851	6.17	12	0
t_n285	6.408	3.62	9.72	0
t_n286	18.757	13.99	23.58	0
t_n287	11.062	5.55	16.98	0
t_n288	16.373	11.4	21.21	0
t_n289	6.873	3.23	11.73	0
t_n290	5.025	2.13	9.25	0
t_n291	9.222	5.25	13.95	0
t_n292	5.542	2.61	9.58	0
t_n293	35.466	31.76	39.09	0
t_n294	33.563	29.66	37.38	0
t_n295	29.687	25.28	34	0
t_n296	23.947	19.44	28.82	0
t_n297	22.112	17.83	26.97	0
t_n298	17.973	14.03	22.44	0
t_n299	14.758	11.03	19	0
t_n300	20.577	16.41	25.5	0
t_n301	18.143	14.17	22.82	0
t_n302	19.903	15.64	24.85	0
t_n303	16.417	12.05	20.66	0
t_n304	15.123	10.88	19.34	0
t_n305	9.42	6.1	13.25	0
t_n306	9.251	5.91	13.06	0
t_n307	12.516	8.78	16.45	0
t_n308	10.284	6.61	14.33	0
t_n309	39.371	35.84	42.85	0
t_n310	32.699	28.33	36.82	0
t_n311	20.764	16.14	26.66	0
t_n312	19.655	15.19	25.3	0
t_n313	18.779	14.34	24.22	0
t_n314	14.478	10.37	19.11	0
t_n315	8.859	5.66	12.77	0
t_n316	6.011	3.48	9.34	0
t_n317	26.424	20.45	31.62	0
t_n318	6.313	3.31	10.38	0
t_n319	37.512	33.59	41.29	0
t_n320	30.946	26.3	35.3	0
t_n321	7.124	3.1	12.8	0
t_n322	39.826	36.27	43.32	0
t_n323	30.124	23.54	35.71	0
t_n324	17.779	13.29	22.14	0
t_n325	13.456	8.68	18.31	0
t_n326	5.736	3.06	9.22	0
t_n327	2.018	0.59	4.37	0
t_n328	1.425	0.24	3.47	0
t_n329	14.23	9.66	18.9	0
t_n330	10.999	5.43	17.76	0
t_n331	40.565	37.1	43.99	0
t_n332	38.703	35.23	42.15	0
t_n333	32.734	29.27	36.31	0
t_n334	31.986	28.65	35.37	0
t_n335	27.323	24.27	30.46	0
