Mean_time	Mean_qlow	Mean_qup	Priors
t_n257_MAMMALIA	176.26	160.93	206.36	ST(1.642,0.425,12.652,1714.565)
t_n258_CHIROPTERA	60.203	57.86	62.96	ST(0.596,0.016,-1.239,13.572)
t_n259	56.062	53.13	59.1	0
t_n260	42.767	39.35	46.16	0
t_n261	41.485	38.04	44.89	0
t_n262	40.796	37.36	44.2	0
t_n263	39.584	36.2	42.95	0
t_n264	36.389	32.86	39.91	0
t_n265	32.604	29.08	36.14	0
t_n266	31.076	27.51	34.66	0
t_n267	24.581	20.36	28.67	0
t_n268	20.048	16.08	24.19	0
t_n269	16.567	12.76	20.55	0
t_n270	8.968	5.92	12.52	0
t_n271	6.992	3.92	10.62	0
t_n272	1.087	0.33	2.5	0
t_n273	0.541	0.1	1.44	0
t_n274	4.907	2.46	8.15	0
t_n275	6.729	3.87	10.2	0
t_n276	5.095	2.02	9.44	0
t_n277	11.975	8.57	15.81	0
t_n278	10.725	7.56	14.35	0
t_n279	8.262	5.57	11.49	0
t_n280	5.454	3.39	8.1	0
t_n281	0.737	0.14	1.89	0
t_n282	24.295	20.24	28.22	0
t_n283	10.55	7.55	13.94	0
t_n284	8.851	6.16	12	0
t_n285	6.401	3.61	9.72	0
t_n286	18.787	14.03	23.6	0
t_n287	11.09	5.58	17.01	0
t_n288	16.372	11.38	21.23	0
t_n289	6.859	3.21	11.74	0
t_n290	5.014	2.13	9.26	0
t_n291	9.214	5.24	13.96	0
t_n292	5.531	2.6	9.58	0
t_n293	35.503	31.81	39.14	0
t_n294	33.6	29.71	37.41	0
t_n295	29.726	25.35	34.03	0
t_n296	23.985	19.51	28.84	0
t_n297	22.149	17.89	26.99	0
t_n298	18.006	14.06	22.46	0
t_n299	14.788	11.06	19.02	0
t_n300	20.612	16.46	25.52	0
t_n301	18.179	14.22	22.84	0
t_n302	19.941	15.7	24.87	0
t_n303	16.435	12.03	20.69	0
t_n304	15.14	10.87	19.38	0
t_n305	9.425	6.09	13.26	0
t_n306	9.257	5.89	13.09	0
t_n307	12.533	8.77	16.47	0
t_n308	10.298	6.59	14.36	0
t_n309	39.409	35.89	42.89	0
t_n310	32.733	28.37	36.86	0
t_n311	20.807	16.2	26.69	0
t_n312	19.694	15.24	25.31	0
t_n313	18.814	14.39	24.22	0
t_n314	14.506	10.39	19.15	0
t_n315	8.873	5.68	12.78	0
t_n316	6.015	3.48	9.34	0
t_n317	26.443	20.45	31.65	0
t_n318	6.315	3.3	10.4	0
t_n319	37.549	33.63	41.34	0
t_n320	30.979	26.33	35.35	0
t_n321	7.118	3.1	12.8	0
t_n322	39.864	36.33	43.37	0
t_n323	30.147	23.51	35.73	0
t_n324	17.804	13.28	22.19	0
t_n325	13.48	8.7	18.33	0
t_n326	5.741	3.06	9.23	0
t_n327	2.018	0.6	4.36	0
t_n328	1.426	0.25	3.47	0
t_n329	14.253	9.69	18.93	0
t_n330	11.006	5.41	17.81	0
t_n331	40.604	37.17	44.03	0
t_n332	38.739	35.3	42.19	0
t_n333	32.768	29.32	36.34	0
t_n334	32.02	28.69	35.41	0
t_n335	27.351	24.31	30.49	0
t_n336	26.113	23.04	29.29	0
t_n337	22.624	19.14	26.16	0
t_n338	13.689	10.71	16.87	0
t_n339	11.566	8.73	14.67	0
t_n340	9.592	5.78	13.29	0
t_n341	5.718	3.03	9	0
t_n342	0.672	0.06	1.98	0
t_n343	7.242	3.55	11.29	0
t_n344	9.921	7.25	12.91	0
t_n345	7.535	5.14	10.32	0
t_n346	11.832	8.47	15.34	0
t_n347	8.973	5.91	12.37	0
t_n348	3.856	1.78	6.64	0
t_n349	16.326	10.77	21.31	0
t_n350	20.352	16.2	24.62	0
t_n351	9.685	5.91	14.38	0
t_n352	7.528	4.7	10.97	0
t_n353	4.876	2.65	7.88	0
t_n354	3.541	1.71	6.06	0
t_n355	4.894	2.34	8.21	0
t_n356	14.735	7.55	20.69	0
t_n357	19.979	17.28	22.83	0
t_n358	18.365	15.68	21.21	0
t_n359	17.603	15.01	20.34	0
t_n360	11.371	9.12	13.85	0
t_n361	10.782	8.6	13.19	0
t_n362	10.1	7.98	12.45	0
t_n363	9.424	7.41	11.67	0
t_n364	6.328	4.67	8.26	0
t_n365	3.444	2.3	4.88	0
t_n366	2.584	1.64	3.82	0
t_n367	2.013	1.28	2.96	0
t_n368	1.026	0.59	1.64	0
t_n369	0.559	0.21	1.08	0
t_n370	1.806	0.64	3.17	0
t_n371	3.754	2.33	5.48	0
t_n372	5.736	3.25	8.67	0
t_n373	4.616	2.41	7.36	0
t_n374	2.097	0.65	4.18	0
t_n375	3.014	0.82	6.05	0
t_n376	18.15	14.6	21.46	0
t_n377	19.637	9.02	29.31	0
t_n378	13.981	8.28	19.75	0
t_n379	2.866	0.79	6.03	0
t_n380	39.065	35.44	42.65	0
t_n381	36.968	32.52	41.03	0
t_n382	30.458	22.49	36.36	0
t_n383	10.474	3.18	19.64	0
t_n384	5.761	1.01	14.73	0
t_n385	22.644	15.72	30.01	0
t_n386	50.079	46.64	53.47	0
t_n387_Hipposideridae-Rhinolophidae	43.274	39.79	46.78	B(0.38,0.56)
t_n388	40.568	36.99	44.16	0
t_n389	38.201	34.63	41.8	0
t_n390	37.409	33.84	41.01	0
t_n391	36.638	33	40.31	0
