Mean_time	Mean_qlow	Mean_qup	Priors
t_n692_Mammalia	173.975	160.2	200.23	ST(1.642,0.425,12.652,1714.565)
t_n693_Muridae	22.274	19.46	25.37	ST(0.174,0.035,3.117,381.97)
t_n694	21.933	19.17	24.97	0
t_n695	18.958	16.51	21.69	0
t_n696	17.803	15.56	20.28	0
t_n697	14.054	12.17	16.09	0
t_n698_Murinae	12.076	10.56	13.72	ST(0.086,0.021,3.794,547.445)
t_n699	11.645	10.18	13.22	0
t_n700	11.338	9.91	12.89	0
t_n701	10.5	9.18	11.92	0
t_n702	10.019	8.74	11.41	0
t_n703	6.549	5.53	7.62	0
t_n704	6.16	5.17	7.21	0
t_n705	5.996	5	7.03	0
t_n706	5.802	4.81	6.86	0
t_n707	4.773	3.86	5.77	0
t_n708	4.247	3.33	5.28	0
t_n709	3.291	2.47	4.22	0
t_n710	1.791	1.16	2.58	0
t_n711	1.6	0.99	2.33	0
t_n712	0.723	0.3	1.31	0
t_n713	0.251	0.05	0.59	0
t_n714	1.694	1.06	2.45	0
t_n715	1.424	0.83	2.12	0
t_n716	0.898	0.39	1.62	0
t_n717	3.521	2.54	4.53	0
t_n718	2.842	1.68	3.99	0
t_n719	0.425	0.08	1.02	0
t_n720	3.627	2.44	4.83	0
t_n721	2.73	1.57	3.99	0
t_n722	5.166	4	6.35	0
t_n723	3.217	2.37	4.14	0
t_n724	1.609	1.03	2.32	0
t_n725	1.248	0.8	1.81	0
t_n726	0.968	0.64	1.38	0
t_n727	0.374	0.19	0.62	0
t_n728	0.899	0.57	1.3	0
t_n729	0.183	0.04	0.41	0
t_n730	4.806	3.57	6.08	0
t_n731	2.163	1.35	3.25	0
t_n732	1.763	0.96	2.81	0
t_n733	2.81	1.34	4.56	0
t_n734	6.006	4.95	7.11	0
t_n735	5.367	4.29	6.49	0
t_n736	4.749	3.76	5.87	0
t_n737	4.278	3.29	5.43	0
t_n738	3.828	2.85	4.95	0
t_n739	2.959	2.04	3.99	0
t_n740	2.407	1.59	3.42	0
t_n741	2.066	1.28	3.08	0
t_n742	1.644	0.9	2.61	0
t_n743	0.801	0.35	1.44	0
t_n744	0.948	0.35	1.85	0
t_n745	0.332	0.09	0.75	0
t_n746	3.93	2.77	5.15	0
t_n747	1.196	0.55	2.04	0
t_n748	1.049	0.44	1.86	0
t_n749	3.44	2.17	4.68	0
t_n750	5.39	4.07	6.62	0
t_n751	2.66	1.49	4	0
t_n752_M.pahari-rest	6.864	5.95	7.89	ST(0.043,0.013,3.575,94.222)
t_n753	6.657	5.74	7.68	0
t_n754	6.255	5.31	7.29	0
t_n755	4.053	3.27	4.91	0
t_n756	3.837	3.03	4.69	0
t_n757	3.626	2.82	4.46	0
t_n758	2.8	2.09	3.59	0
t_n759	2.291	1.61	3.1	0
t_n760	1.173	0.73	1.74	0
t_n761	0.724	0.26	1.3	0
t_n762	1.99	1.41	2.7	0
t_n763	1.471	0.55	2.66	0
t_n764	3.691	2.83	4.59	0
t_n765	1.579	0.95	2.35	0
t_n766	1.099	0.57	1.78	0
t_n767	3.159	2.22	4.12	0
t_n768	2.737	1.87	3.71	0
t_n769	0.268	0.11	0.51	0
t_n770_M.caroli-rest	4.379	3.76	5.06	ST(0.022,0.007,3.426,86.245)
t_n771_M.spretus-M.musculus	2.033	1.69	2.4	ST(0.0104,0.003,3.380,83.529)
t_n772	1.666	1.32	2.05	0
t_n773	0.683	0.53	0.86	0
t_n774	0.588	0.45	0.75	0
t_n775	0.502	0.35	0.67	0
t_n776	0.273	0.15	0.42	0
t_n777	0.183	0.13	0.26	0
t_n778	0.027	0.01	0.05	0
t_n779	0.422	0.21	0.69	0
t_n780	4.083	3.49	4.75	0
t_n781	3.479	2.93	4.08	0
t_n782	2.874	2.23	3.56	0
t_n783	2.405	1.67	3.15	0
t_n784	2.461	2.04	2.93	0
t_n785	1.942	1.59	2.34	0
t_n786	9.941	8.63	11.35	0
t_n787	8.293	7.11	9.59	0
t_n788	6.725	5.7	7.9	0
t_n789	6.607	5.59	7.77	0
t_n790	5.761	4.8	6.82	0
t_n791	4.672	3.88	5.57	0
t_n792	4.222	3.49	5.07	0
t_n793	1.05	0.78	1.38	0
t_n794	0.191	0.13	0.27	0
t_n795	0.028	0	0.09	0
t_n796	2.945	2.37	3.61	0
t_n797	1.708	1.28	2.22	0
t_n798	1.201	0.75	1.72	0
t_n799	5.695	4.38	6.97	0
t_n800	5.46	4.42	6.61	0
t_n801	2.111	1.53	2.84	0
t_n802	1.862	1.33	2.52	0
t_n803	1.383	0.96	1.9	0
t_n804	1.289	0.88	1.79	0
t_n805	0.523	0.22	0.96	0
t_n806	0.239	0.04	0.54	0
t_n807	1.153	0.69	1.69	0
t_n808	2.663	1.51	4.08	0
t_n809	0.878	0.37	1.61	0
t_n810	3.77	2.21	5.55	0
t_n811	9.705	8.29	11.18	0
t_n812	9.129	7.65	10.65	0
t_n813	8.575	7.11	10.11	0
t_n814	7.995	6.56	9.48	0
t_n815	7.305	5.9	8.81	0
t_n816	5.904	4.65	7.18	0
t_n817	5.59	4.31	6.89	0
t_n818	5.294	4.08	6.54	0
