Mean_time	Mean_qlow	Mean_qup	Priors
t_n487_MAMMALIA	170.871	159.4	190.91	ST(1.642,0.425,12.652,1714.565)
t_n488_EUARCHONTOGLIRES	71.395	69.56	74.5	ST(0.695,0.007,0.32,7.619)
t_n489_PRIMATOMORPHA	66.63	65.21	68.65	B(0.652,0.838)
t_n490_PRIMATES	63.173	61.87	64.53	ST(0.655,0.01,-1.355,178.316)
t_n491_HAPLORHINI	60.618	59.19	61.93	ST(0.622,0.011,-1.196,166.803)
t_n492_ANTHROPOIDEA/SIMIIFORMES	41.052	38.57	43.6	ST(0.415,0.021,-1.14,156.796)
t_n493_CATARRHINI	29.574	27.68	31.44	ST(0.314,0.018,-1.23,314.095)
t_n494_CERCOPITHECOIDEA	19.31	18.2	20.54	ST(0.182,0.012,-0.054,88.157)
t_n495_CERCOPITHECINAE	14.81	13.95	15.71	ST(0.136,0.009,-1.159,10)
t_n496_Cercopithecicini	12.711	11.84	13.61	NA
t_n497	11.302	10.39	12.23	0
t_n498	10.597	9.68	11.55	0
t_n499	10.105	9.21	11.03	0
t_n500	9.357	8.46	10.31	0
t_n501	8.241	7.39	9.16	0
t_n502	4.163	3.37	5.06	0
t_n503	3.776	3.07	4.6	0
t_n504	2.887	2.33	3.6	0
t_n505	2.653	2.12	3.31	0
t_n506	2.327	1.85	2.93	0
t_n507	1.889	1.47	2.4	0
t_n508	1.371	1.04	1.77	0
t_n509	0.789	0.57	1.07	0
t_n510	2.444	1.92	3.09	0
t_n511	1.104	0.82	1.46	0
t_n512	1.006	0.75	1.33	0
t_n513	0.841	0.62	1.12	0
t_n514	0.76	0.56	1.02	0
t_n515	0.866	0.65	1.15	0
t_n516	5.081	4.21	5.92	0
t_n517	3.895	3.18	4.64	0
t_n518	3.676	2.96	4.39	0
t_n519	3.382	2.72	4.1	0
t_n520	1.638	1.04	2.47	0
t_n521	1.106	0.81	1.45	0
t_n522	0.827	0.59	1.1	0
t_n523	0.768	0.54	1.04	0
t_n524	0.893	0.61	1.24	0
t_n525	2.361	1.84	2.91	0
t_n526	0.951	0.65	1.31	0
t_n527	2.046	1.54	2.61	0
t_n528	3.631	2.9	4.41	0
t_n529	1.133	0.8	1.54	0
t_n530	8.768	7.86	9.65	0
t_n531	7.759	6.91	8.66	0
t_n532	5.899	5.04	6.75	0
t_n533	3.237	2.58	3.97	0
t_n534	2.913	2.28	3.62	0
t_n535	1.99	1.52	2.55	0
t_n536	1.733	1.31	2.24	0
t_n537	1.501	1.12	1.95	0
t_n538	1.06	0.76	1.44	0
t_n539	1.726	1.26	2.27	0
t_n540	1.402	1.03	1.86	0
t_n541	0.734	0.47	1.07	0
t_n542	7.874	6.91	8.83	0
t_n543	6.168	5.22	7.26	0
t_n544	3.905	3.18	4.76	0
t_n545	2.827	2.24	3.56	0
t_n546	2.257	1.78	2.86	0
t_n547	1.872	1.46	2.38	0
t_n548	1.362	0.92	1.86	0
t_n549	0.339	0.22	0.5	0
t_n550	11.855	10.94	12.85	0
t_n551	4.207	2.96	5.66	0
t_n552_PAPIONINI	12.709	11.94	13.49	ST(0.1,0.009,0.641,145.414)
t_n553	9.243	8.5	10.02	0
t_n554	7.513	6.86	8.17	0
t_n555_GENUS_MACACA	6.359	5.77	6.96	ST(0.053,0.007,1.101,200.596)
t_n556	5.453	4.92	6.01	0
t_n557_MACACA_FASCICULARIS-MACACA_MULATTA	4.816	4.32	5.35	ST(0.039,0.005,1.207,108.063)
t_n558	4.509	4.02	5.04	0
t_n559	3.315	2.85	3.81	0
t_n560	2.637	2.22	3.11	0
t_n561	2.352	1.94	2.79	0
t_n562	1.103	0.83	1.4	0
t_n563	3.43	2.78	4.08	0
t_n564	2.402	1.79	3.04	0
t_n565	0.662	0.47	0.89	0
t_n566	5.702	5	6.42	0
t_n567	3.433	2.66	4.2	0
t_n568	3.024	2.32	3.78	0
t_n569	2.632	1.97	3.42	0
t_n570	2.36	1.71	3.14	0
t_n571	2.082	1.39	2.84	0
t_n572	3.68	2.86	4.5	0
t_n573	2.481	1.82	3.26	0
t_n574	1.946	1.44	2.49	0
t_n575_PAPIO-MANDRILLUS	11.483	10.75	12.26	ST(0.087,0.007,0.195,50.335)
t_n576	7.617	6.8	8.46	0
t_n577	7.264	6.44	8.11	0
t_n578	4.07	3.41	4.78	0
t_n579	3.567	2.92	4.24	0
t_n580	2.165	1.67	2.7	0
t_n581	1.01	0.5	1.61	0
t_n582	1.994	1.55	2.51	0
t_n583	1.213	0.59	1.94	0
t_n584	1.443	1.09	1.85	0
t_n585_CERCOCEBYS_ATYS-MANDRILLUS-LEUCOPHAEUS	6.383	5.51	7.24	ST(0.073,0.006,0.229,40.768)
t_n586	5.53	4.69	6.37	0
t_n587	4.173	3.43	4.95	0
t_n588	1.367	0.81	1.99	0
t_n589	0.834	0.31	1.5	0
t_n590	5.349	4.5	6.25	0
t_n591	3.657	2.34	4.99	0
t_n592_COLOBINAE	14.07	13.05	15.11	ST(0.127,0.011,0.584,209.998)
t_n593	11.572	10.59	12.53	0
t_n594	11.4	10.38	12.36	0
t_n595_Langur_group	10.48	9.46	11.46	NA
t_n596	6.001	5	7.06	0
t_n597	5.149	4.24	6.13	0
t_n598	4.373	3.53	5.29	0
t_n599	2.714	2.1	3.44	0
t_n600	2.04	1.48	2.68	0
t_n601	0.462	0.21	0.82	0
t_n602	1.644	0.83	2.63	0
t_n603	3.837	2.88	4.86	0
t_n604	2.455	1.87	3.11	0
t_n605	1.648	1.15	2.19	0
t_n606	0.959	0.57	1.42	0
t_n607	0.705	0.44	1.05	0
t_n608	6.045	4.71	7.31	0
t_n609	5.719	4.42	6.96	0
t_n610	5.203	3.95	6.41	0
t_n611	2.699	1.9	3.63	0
t_n612	2.226	1.53	3.08	0
t_n613	1.931	1.29	2.69	0
t_n614	1.201	0.68	1.85	0
t_n615	1.683	1.07	2.4	0
t_n616	1.349	0.78	2.01	0
t_n617	1.615	0.92	2.5	0
t_n618	4.042	2.83	5.44	0
t_n619	3.166	2.05	4.47	0
t_n620	10.956	9.95	11.91	0
t_n621_Odd-nosed_group	9.074	8.16	9.99	NA
t_n622	8.652	7.71	9.57	0
t_n623	3.451	2.86	4.08	0
t_n624_GENUS_RHINOPITHECUS	2.811	2.34	3.35	ST(0.038,0.007,1.525,104.388)
t_n625	0.974	0.72	1.28	0
t_n626	0.007	0	0.03	0
t_n627	0.359	0.24	0.5	0
t_n628	2.412	1.97	2.92	0
t_n629	2.741	1.96	3.67	0
t_n630	3.29	2.47	4.16	0
t_n631	0.868	0.58	1.22	0
t_n632	0.326	0.21	0.48	0
t_n633	0.292	0.18	0.45	0
t_n634	4.477	3.39	5.68	0
t_n635	3.337	2.43	4.32	0
t_n636	3.291	2.06	4.75	0
t_n637_African_group	11.503	10.36	12.66	NA
t_n638	9.32	8.09	10.61	0
t_n639	4.843	3.64	6.15	0
t_n640	4.059	2.94	5.33	0
t_n641	3.312	2.33	4.43	0
t_n642	1.959	1.32	2.73	0
t_n643	0.78	0.47	1.21	0
t_n644	1.008	0.61	1.52	0
t_n645	1.485	0.94	2.16	0
t_n646	0.459	0.24	0.77	0
t_n647	0.757	0.4	1.25	0
t_n648	6.397	5.07	7.92	0
t_n649	3.977	3	5.22	0
t_n650	2.661	1.91	3.66	0
t_n651	0.918	0.58	1.41	0
t_n652	0.748	0.43	1.18	0
t_n653	0.337	0.13	0.62	0
t_n654	0.073	0.01	0.17	0
t_n655	0.348	0.17	0.6	0
t_n656	1.152	0.68	1.83	0
t_n657_HOMINOIDEA	22.8	21.48	24.14	ST(0.236,0.016,-1.223,135.248)
t_n658_Hylobatidae	12.229	10.4	14.12	NA
t_n659	10.856	9.15	12.55	0
t_n660	10.431	8.7	12.11	0
t_n661	6.827	5.49	8.35	0
t_n662	5.908	4.72	7.35	0
t_n663	5.041	3.96	6.31	0
t_n664	4.564	3.53	5.75	0
t_n665	2.158	1.43	3.01	0
t_n666	0.536	0.18	1.07	0
t_n667	3.808	2.91	4.91	0
t_n668	3.012	1.92	4.24	0
t_n669	0.723	0.28	1.4	0
t_n670	2.437	1.42	3.63	0
t_n671	1.331	0.59	2.31	0
t_n672	0.349	0.05	0.86	0
t_n673	0.642	0.17	1.49	0
t_n674	6.183	4.26	8.53	0
t_n675	5.315	3.72	7.03	0
t_n676	3.37	2.36	4.54	0
t_n677	0.775	0.3	1.48	0
t_n678	0.436	0.12	0.96	0
t_n679	0.31	0.05	0.71	0
t_n680	2.278	1.56	3.16	0
t_n681	0.838	0.51	1.3	0
t_n682	4.267	2.69	6.02	0
t_n683_HOMINIDAE	19.256	17.93	20.59	ST(0.21,0.015,-1.248,109.524)
t_n684_HOMININAE	11.574	10.64	12.34	ST(0.122,0.012,-4.859,295.449)
t_n685_HOMININI	9.075	8.2	9.86	ST(0.101,0.01,-7.603,93.226)
t_n686_PAN_PANISCUS-PAN_TROGLODITES	3.932	3.47	4.4	ST(0.039,0.003,-0.337,47.276)
t_n687	2.202	1.78	2.66	0
t_n688	1.302	0.99	1.64	0
t_n689	0.318	0.19	0.49	0
t_n690	0.844	0.61	1.1	0
t_n691_Gorillini	3.128	2.13	4.33	NA
t_n692_Ponginae	4.72	3.02	6.78	NA
t_n693_PLATYRRHINI	25.786	23.97	27.42	B(0.118,0.373)
t_n694	25.201	23.44	26.77	0
t_n695_AOTIDAE-CALLITRICHIDAE	23.763	22.17	25.26	ST(0.184,0.035,-1.856,48.135)
t_n696_Callitrichidae	19.845	18.34	21.33	NA
t_n697	18.745	17.2	20.22	0
t_n698	15.361	13.73	17.07	0
t_n699	5.313	3.19	7.99	0
t_n700	3.522	2.12	5.35	0
t_n701	2.281	1.29	3.54	0
t_n702	1.678	0.79	2.84	0
t_n703	0.325	0.1	0.71	0
t_n704	1.849	0.97	2.97	0
t_n705	0.614	0.19	1.23	0
t_n706	2.622	1.51	4.08	0
t_n707	1.975	1.01	3.26	0
t_n708	0.723	0.2	1.68	0
t_n709	13.401	11.74	15.07	0
t_n710	12.299	10.7	14.18	0
t_n711	11.129	9.59	12.7	0
t_n712	8.544	7.03	10.2	0
t_n713	1.777	0.76	3.15	0
t_n714	6.775	5.48	8.26	0
t_n715	3.428	1.61	6.06	0
t_n716	7.596	5.1	10.23	0
t_n717	3.333	1.96	5.17	0
t_n718	2.294	0.62	5.11	0
t_n719	17.912	16.28	19.46	0
t_n720	11.044	9.1	12.84	0
t_n721	8.533	6.29	10.61	0
t_n722	3.333	2.02	5.24	0
t_n723	2.813	1.55	4.53	0
t_n724	1.624	0.77	2.83	0
t_n725	1.309	0.55	2.43	0
t_n726	6.302	4.27	8.48	0
t_n727	2.468	1.69	3.43	0
t_n728	1.887	1.26	2.72	0
t_n729	1.028	0.59	1.63	0
t_n730	23.265	21.7	24.74	0
t_n731_CEBIDAE	20.85	19.31	22.27	ST(0.189,0.021,-1.722,40.505)
t_n732	10.664	8.31	12.55	0
t_n733	7.441	5.5	9.13	0
t_n734	5.567	3.89	7.21	0
t_n735	3.45	2.14	4.91	0
t_n736	1.43	0.61	2.54	0
t_n737	0.929	0.34	1.8	0
t_n738	0.434	0.07	1.02	0
t_n739	0.352	0.02	1.02	0
t_n740	5.532	3.78	7.24	0
t_n741	1.714	0.87	2.74	0
t_n742	0.832	0.04	2.05	0
t_n743	3.662	2.5	5.11	0
t_n744	2.755	1.9	3.83	0
t_n745	2.515	1.73	3.51	0
t_n746	2.378	1.62	3.34	0
t_n747	2.163	1.41	3.11	0
t_n748	1.408	0.69	2.36	0
t_n749	0.435	0.06	1.06	0
t_n750	2.464	1.71	3.43	0
t_n751	0.401	0.24	0.65	0
t_n752	1.165	0.65	1.86	0
t_n753_Aotidae	10.244	7.76	12.47	NA
t_n754	7.924	5.85	9.9	0
t_n755	6.516	4.71	8.48	0
t_n756	2.927	1.95	4.2	0
t_n757	0.74	0.3	1.41	0
t_n758	1.278	0.31	2.68	0
t_n759	3.087	2.02	4.51	0
t_n760	1.774	1.12	2.65	0
t_n761	1.116	0.6	1.83	0
t_n762_Atelidae	22.329	20.39	23.89	NA
t_n763	18.586	16.39	20.25	0
t_n764	10.596	8.31	12.54	0
t_n765	7.659	5.67	9.44	0
t_n766	5.931	4.31	7.62	0
t_n767	2.692	1.54	4.08	0
t_n768	1.292	0.6	2.33	0
t_n769	1.095	0.48	2.02	0
t_n770	0.609	0.2	1.28	0
t_n771	3.597	2.48	4.84	0
t_n772	3.151	2.18	4.35	0
t_n773	1.672	1.04	2.46	0
t_n774	0.747	0.29	1.38	0
t_n775	1.129	0.3	2.52	0
t_n776	16.328	14.08	18.22	0
t_n777	10.477	7.44	12.64	0
t_n778	10.208	7.1	12.39	0
t_n779	0.398	0.01	1.53	0
t_n780	6.191	3.45	9.02	0
t_n781	10.937	8.21	13.28	0
t_n782	10.297	7.67	12.67	0
t_n783	8.717	6.3	11.03	0
t_n784	3.253	1.94	5.06	0
t_n785	1.112	0.43	2.09	0
t_n786	0.736	0.24	1.49	0
t_n787	0.245	0.01	0.8	0
t_n788	0.332	0.01	1.11	0
t_n789	6.82	4.74	8.84	0
t_n790	5.711	3.8	7.74	0
t_n791	2.308	1.42	3.49	0
t_n792	0.835	0.18	1.85	0
t_n793_Pitheciidae	23.281	21.55	24.86	NA
t_n794	15.684	12.52	18.45	0
t_n795	10.061	7.62	12.23	0
t_n796	5.329	3.34	7.59	0
t_n797	2.082	1.09	3.31	0
t_n798	1.87	0.95	3	0
t_n799	0.285	0.04	0.73	0
t_n800	0.177	0.01	0.59	0
t_n801	0.897	0.27	2.03	0
t_n802	0.381	0.04	1.05	0
t_n803	4.74	3.2	6.51	0
t_n804	2.22	1.19	3.57	0
t_n805	0.964	0.43	1.75	0
t_n806	0.68	0.22	1.33	0
t_n807	0.158	0	0.58	0
t_n808	4.228	2.15	7.04	0
t_n809	0.894	0.28	2.04	0
t_n810	13.647	11.11	16.18	0
t_n811	11.213	8.58	13.78	0
t_n812	6.603	4.8	8.65	0
t_n813	5.408	3.66	7.33	0
t_n814	4.673	3.3	6.27	0
t_n815	2.837	1.05	5.66	0
t_n816	4.6	2.42	7.25	0
t_n817	3.508	1.72	6.16	0
t_n818	0.352	0.03	1.08	0
t_n819_Tarsiiformes	35.705	23.58	45.28	NA
t_n820	6.575	2.94	12.13	0
t_n821	5.442	2.45	10.14	0
t_n822	4.22	1.87	8.41	0
