Mean_time	Mean_qlow	Mean_qup	Priors
t_n211_MAMMALIA	172.355	159.87	196.46	ST(1.642,0.425,12.652,1714.565)
t_n212_RODENTIA	60.655	59.48	61.79	ST(0.606,0.005,0.178,5.22)
t_n213	54.2	50.2	57.55	0
t_n214_CAVIOMORPHA-PHIOMORPHA	42.33	40.56	44.2	ST(0.414,0.014,-0.164,18.225)
t_n215_CAVIOMORPHA	37.767	36.16	39.46	ST(0.356,0.014,0.022,18.214)
t_n216	37.089	35.47	38.79	0
t_n217_CHINCHILLA_LANIGERA-OCTODON_DEGUS	34.016	32.21	35.83	ST(0.317,0.014,0.203,19.215)
t_n218	23.166	20.36	25.83	0
t_n219	22.318	19.57	24.94	0
t_n220	17.874	15.14	20.53	0
t_n221	17.514	14.86	20.12	0
t_n222	16.278	13.78	18.81	0
t_n223	15.64	13.19	18.14	0
t_n224	14.784	12.38	17.26	0
t_n225	14.079	11.72	16.51	0
t_n226	11.015	8.81	13.29	0
t_n227	10.522	8.39	12.73	0
t_n228	9.528	7.48	11.65	0
t_n229	5.634	4.16	7.17	0
t_n230	5.291	3.88	6.78	0
t_n231	4.604	3.3	6.03	0
t_n232	4.276	3.06	5.64	0
t_n233	3.238	2.18	4.48	0
t_n234	1.026	0.53	1.72	0
t_n235	0.046	0	0.18	0
t_n236	2.698	1.76	3.84	0
t_n237	1.9	1.17	2.83	0
t_n238	0.787	0.42	1.32	0
t_n239	5.04	3.48	6.78	0
t_n240	8.767	6.04	11.42	0
t_n241	7.788	5.26	10.46	0
t_n242	3.374	1.92	5.23	0
t_n243	12.842	10.45	15.31	0
t_n244	11.588	9.23	13.99	0
t_n245	11.032	8.65	13.44	0
t_n246	2.438	1.41	3.85	0
t_n247	4.963	2.7	7.41	0
t_n248	9.938	7.24	12.75	0
t_n249	6.201	4.49	8.35	0
t_n250	5.435	3.83	7.32	0
t_n251	4.671	3.01	6.58	0
t_n252	4.043	2.51	5.85	0
t_n253	0.411	0.04	1.21	0
t_n254	1.454	0.52	2.84	0
t_n255	15.542	13.03	18.13	0
t_n256	14.308	11.97	16.74	0
t_n257	12.777	10.4	15.26	0
t_n258	8.952	6.93	11.09	0
t_n259	6.823	5.12	9.21	0
t_n260	5.928	4.53	7.52	0
t_n261	4.796	3.36	6.41	0
t_n262	2.779	1.87	3.89	0
t_n263	5.202	3.85	6.71	0
t_n264	4.411	2.91	6	0
t_n265	5.065	3.12	7.19	0
t_n266	3.471	1.94	5.37	0
t_n267	2.457	1.31	4	0
t_n268	1.927	0.99	3.23	0
t_n269	1.657	0.82	2.83	0
t_n270	0.591	0.17	1.32	0
t_n271	17.056	14.42	19.66	0
t_n272	15.947	13.3	18.61	0
t_n273	12.153	9.7	14.75	0
t_n274	11.004	8.6	13.62	0
t_n275	6.673	4.83	9.11	0
t_n276	2.436	1.35	3.99	0
t_n277	4.61	2.57	6.79	0
t_n278	7.561	5.43	10.05	0
t_n279	4.528	2.83	6.45	0
t_n280	0.47	0.16	1.01	0
t_n281	6.083	4.15	8.6	0
t_n282	12.012	9.25	14.66	0
t_n283	8.367	5.8	10.87	0
t_n284	4.652	2.77	6.64	0
t_n285	3.51	1.82	5.4	0
t_n286	2.262	1.08	3.7	0
t_n287	1.442	0.58	2.56	0
t_n288	2.497	1.35	4.08	0
t_n289	19.882	17.26	22.44	0
t_n290	10.06	8.16	12.15	0
t_n291	6.479	5.24	8	0
t_n292	6.374	5.14	7.86	0
t_n293	6.216	4.99	7.67	0
t_n294	5.072	3.89	6.44	0
t_n295	3.718	2.63	5.01	0
t_n296	3.059	2.11	4.22	0
t_n297	1.998	1.18	3.05	0
t_n298	1.348	0.64	2.28	0
t_n299	1.303	0.6	2.25	0
t_n300	2.258	1.35	3.37	0
t_n301	4.395	3.21	5.74	0
t_n302	2.482	1.58	3.6	0
t_n303	2.053	1.25	3.07	0
t_n304	1.392	0.76	2.25	0
t_n305	0.771	0.32	1.44	0
t_n306	1.568	0.8	2.6	0
t_n307	5.324	4.22	6.63	0
t_n308	4.806	3.62	6.14	0
t_n309	3.738	2.72	4.92	0
t_n310	2.522	1.67	3.56	0
t_n311	1.456	0.83	2.26	0
t_n312	5.822	4.57	7.28	0
t_n313	4.701	3.46	6.12	0
t_n314	3.379	2.31	4.65	0
t_n315	1.156	0.5	2.09	0
t_n316	0.772	0.27	1.54	0
t_n317	0.504	0.13	1.13	0
t_n318	4.251	3.09	5.6	0
t_n319	0.96	0.49	1.62	0
t_n320	0.717	0.33	1.28	0
t_n321	6.009	4.53	7.59	0
t_n322	3.955	2.59	5.51	0
t_n323	0.63	0.18	1.36	0
t_n324	0.44	0.11	1.01	0
t_n325	6.049	3.82	9.14	0
